# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ZNF32             10   44139307   44144326      2       1  690241      -1.1565   -0.00015148      -1.1563
C10orf142         10   44788198   44790097      2       1  728535      -1.8303   -0.00015148      -1.8301
CXCL12            10   44865601   44880545     35       7  744726     -0.60731   -0.00015148     -0.60716
TMEM72            10   45406764   45430642     35       5  688119      -2.5963   -0.00015148      -2.5962
RASSF4            10   45455183   45491337     23       5  679557      -1.0582   -0.00015148       -1.058
C10orf10          10   45471709   45474330      1       1  636906      -1.4978   -0.00015148      -1.4976
C10orf25          10   45493146   45496470      1       1  683542      0.16252   -0.00015148      0.16267
ZNF22             10   45496273   45500777      6       3  668624      0.86495   -0.00015148       0.8651
OR13A1            10   45798102   45811056     22       2  691264      -2.0441   -0.00015148       -2.044
ALOX5             10   45869624   45941569     65      11  685753     0.012228   -0.00015148     0.012379
MARCH8            10   45950033   46090354     70       8  692088     -0.28991   -0.00015148     -0.28976
ZFAND4            10   46111039   46168251     17       4  674198       1.1558   -0.00015148       1.1559
FAM21C            10   46222648   46288412      2       1  659004      0.62275   -0.00015148       0.6229
ANTXRL            10   47658233   47701443      8       4  628448      0.26091   -0.00015148      0.26106
ZNF488            10   48355029   48373866     11       4  671267      -2.6016   -0.00015148      -2.6014
RBP3              10   48381487   48390991      6       3  674554     -0.57699   -0.00015148     -0.57684
GDF2              10   48413092   48416853      3       1  680171      -2.3793   -0.00015148      -2.3792
GDF10             10   48425785   48439138     16       5  684743      -1.8758   -0.00015148      -1.8757
FRMPD2            10   49364602   49482941     73       9  685032      -2.2301   -0.00015148        -2.23
MAPK8             10   49514682   49647403     72       7  688846      -3.0234   -0.00015148      -3.0233
ARHGAP22          10   49654068   49864310    248      31  688956      -3.4465   -0.00015148      -3.4464
WDFY4             10   49892907   50191001    458      47  683972       -3.337   -0.00015148      -3.3368
LRRC18            10   50117528   50147980     62      12  678815      -3.2975   -0.00015148      -3.2974
VSTM4             10   50222333   50323559    153      13  684872     -0.43705   -0.00015148     -0.43689
FAM170B           10   50339199   50342065      5       2  681521     -0.27307   -0.00015148     -0.27292
C10orf128         10   50363890   50396640     41      11  681407    -0.047431   -0.00015148    -0.047279
C10orf71          10   50505118   50535537     40       8  685243      -2.8753   -0.00015148      -2.8751
DRGX              10   50574161   50604062     22       5  685623    -0.010882   -0.00015148    -0.010731
ERCC6             10   50662526   50747169     78      12  685362      -1.5194   -0.00015148      -1.5192
PGBD3             10   50723151   50732327     11       4  676591      -1.1807   -0.00015148      -1.1805
ERCC6-PGBD3       10   50723151   50747584     19       6  673159      -1.1626   -0.00015148      -1.1624
CHAT              10   50817141   50873150     68      15  675645      -2.0399   -0.00015148      -2.0398
SLC18A3           10   50818347   50820766      1       1  679048     -0.25262   -0.00015148     -0.25247
C10orf53          10   50887684   50916956     30       5  692053      -1.9433   -0.00015148      -1.9431
OGDHL             10   50942687   50970425     25       3  685675      -1.5476   -0.00015148      -1.5474
PARG              10   51026325   51371346     23       3  690705     -0.94693   -0.00015148     -0.94678
MSMB              10   51549553   51562517      6       2  672275      -1.1096   -0.00015148      -1.1095
NCOA4             10   51565108   51590734     10       3  691396       1.0261   -0.00015148       1.0262
TIMM23            10   51592080   51623386      2       1  658541      0.84268   -0.00015148      0.84283
ASAH2             10   51947000   52008370     27       4  694297       1.2509   -0.00015148       1.2511
SGMS1             10   52065345   52383737    344      27  688763       2.0175   -0.00015148       2.0177
ASAH2B            10   52499688   52516948      5       1  686855      -2.4914   -0.00015148      -2.4912
A1CF              10   52559169   52645435     57      10  685957      -2.3804   -0.00015148      -2.3802
PRKG1             10   52750911   54058110   1488     164  682292       2.9206   -0.00015148       2.9208
CSTF2T            10   53455246   53459355      8       2  703915     -0.61134   -0.00015148     -0.61119
DKK1              10   54074041   54077417      2       1  656550     -0.88826   -0.00015148     -0.88811
MBL2              10   54525140   54532578     22       5  673998     -0.92762   -0.00015148     -0.92747
PCDH15            10   55562531   56561051   1408      83  682177     -0.13546   -0.00015148     -0.13531
MTRNR2L5          10   57358750   57360488      1       1  690440      0.57229   -0.00015148      0.57244
ZWINT             10   58117016   58121063      5       2  679391     -0.56087   -0.00015148     -0.56072
IPMK              10   59951278   60027694     78       4  671207     -0.48292   -0.00015148     -0.48277
CISD1             10   60028862   60050752     26       2  693014     -0.11677   -0.00015148     -0.11662
UBE2D1            10   60094739   60130513     25       6  672693      -2.6184   -0.00015148      -2.6183
TFAM              10   60144903   60158990     23       6  669467      -2.2531   -0.00015148       -2.253
BICC1             10   60272774   60591194    199      18  682196      -1.3599   -0.00015148      -1.3598
PHYHIPL           10   60936348   61007815     42       3  684937      0.66401   -0.00015148      0.66416
FAM13C            10   61005889   61122661    100      15  687211       1.9459   -0.00015148       1.9461
SLC16A9           10   61410522   61469649     52      10  691140      -1.0928   -0.00015148      -1.0927
MRLN              10   61496748   61513203     10       3  681294      -1.6386   -0.00015148      -1.6384
CCDC6             10   61548505   61666414    142      14  689148      0.43123   -0.00015148      0.43138
ANK3              10   61786056   62493284    797      59  688276       1.4139   -0.00015148        1.414
CDK1              10   62538089   62554610     39       5  667404       0.4645   -0.00015148      0.46466
RHOBTB1           10   62629196   62761198    105      15  681772       1.6058   -0.00015148       1.6059
TMEM26            10   63166401   63213208     51       9  680351     -0.27656   -0.00015148     -0.27641
C10orf107         10   63422709   63526524    136      15  773568       1.3233   -0.00015148       1.3235
ARID5B            10   63661013   63856707    132      29  684523      0.49181   -0.00015148      0.49196
RTKN2             10   63942794   64028570     99       7  687408     -0.34427   -0.00015148     -0.34412
ZNF365            10   64133916   64431771    336      40  683770     -0.28187   -0.00015148     -0.28172
ADO               10   64564516   64568239      4       1  673214      0.73418   -0.00015148      0.73433
NRBF2             10   64893007   64914786     12       3  709159       4.3255   -0.00015148       4.3256
JMJD1C            10   64926983   65225880    174      11  694114       3.3836   -0.00015148       3.3838
REEP3             10   65281113   65384883     74       9  690515       5.0048   -0.00015148       5.0049
CTNNA3            10   67672276   69455949   2277     138  683305      0.16934   -0.00015148      0.16949
LRRTM3            10   68685792   68861309    201      22  684198       1.9892   -0.00015148       1.9893
DNAJC12           10   69556427   69597937     12       3  705418      0.21969   -0.00015148      0.21984
SIRT1             10   69644427   69678147     18       2  691511       1.7277   -0.00015148       1.7278
HERC4             10   69681656   69835103     63       6  690375        1.698   -0.00015148       1.6982
MYPN              10   69865874   69971774    118      18  686282       2.7142   -0.00015148       2.7144
ATOH7             10   69990352   69991870      1       1  692241     -0.56227   -0.00015148     -0.56212
PBLD              10   70042417   70096115     41       4  680559       -1.246   -0.00015148      -1.2458
HNRNPH3           10   70091768   70102953     12       4  675195      0.50191   -0.00015148      0.50206
RUFY2             10   70100864   70167051     24       4  688944     0.079016   -0.00015148     0.079167
DNA2              10   70173821   70231878     42       7  689246      0.15054   -0.00015148      0.15069
SLC25A16          10   70242090   70287280     28       4  688694     -0.16233   -0.00015148     -0.16218
TET1              10   70320117   70454239     82       9  689196       0.2474   -0.00015148      0.24755
CCAR1             10   70480956   70552134     28       5  684767      -0.5657   -0.00015148     -0.56555
STOX1             10   70587294   70655209     52       8  677783       1.2826   -0.00015148       1.2828
